timestamp,side,price,amount,cost
2025-05-21T10:07:15.670513,buy,167.69,0.059,9.893709999999999
2025-05-21T10:07:26.230754,buy,167.69,0.059,9.893709999999999
2025-05-21T10:07:36.668490,buy,167.69,0.059,9.893709999999999
2025-05-21T10:07:46.450296,buy,167.63,0.059,9.89017
2025-05-21T10:07:56.335324,buy,167.63,0.059,9.89017
2025-05-21T10:08:06.569062,buy,167.64,0.059,9.890759999999998
2025-05-21T10:08:16.918141,buy,167.64,0.059,9.890759999999998
2025-05-21T10:08:27.510829,buy,167.62,0.059,9.88958
2025-05-21T10:08:37.611020,buy,167.70186440677966,0.059,9.894409999999999
2025-05-21T10:08:47.882143,buy,167.56,0.059,9.88604
2025-05-21T10:08:57.955822,buy,167.55,0.059,9.88545
2025-05-21T10:09:08.149886,buy,167.55,0.059,9.88545
2025-05-21T10:09:18.575986,buy,167.56,0.059,9.88604
2025-05-21T10:09:29.242654,buy,167.63,0.059,9.89017
2025-05-21T10:09:40.480189,sell,167.6,1.357,227.4332
2025-05-21T10:11:11.082313,buy,167.67,0.059,9.892529999999999
2025-05-21T10:11:21.579512,sell,167.69,0.059,9.893709999999999
2025-05-21T10:14:06.176687,buy,168.23,0.059,9.925569999999999
2025-05-21T10:14:23.888338,buy,168.23,0.059,9.925569999999999
2025-05-21T10:14:41.194666,sell,168.23,0.118,19.851139999999997
2025-05-21T10:16:37.479046,buy,168.22,0.059,9.92498
2025-05-21T10:16:47.548523,buy,168.23,0.059,9.925569999999999
2025-05-21T10:16:57.075364,buy,168.23,0.059,9.925569999999999
2025-05-21T10:17:07.596648,sell,168.22,0.177,29.774939999999997
2025-05-21T10:17:17.424474,buy,168.25,0.059,9.92675
2025-05-21T10:17:28.110845,sell,168.23,0.059,9.925569999999999
2025-05-21T10:18:10.159964,buy,168.21,0.059,9.92439
2025-05-21T10:18:19.940873,buy,168.21,0.059,9.92439
2025-05-21T10:18:30.329325,buy,168.21,0.059,9.92439
2025-05-21T10:18:40.570770,buy,168.17,0.059,9.92203
2025-05-21T10:18:50.284204,buy,168.17,0.059,9.92203
2025-05-21T10:19:00.438768,buy,168.19,0.059,9.92321
2025-05-21T10:19:10.173585,buy,168.19,0.059,9.92321
2025-05-21T10:19:19.771983,buy,168.19,0.059,9.92321
2025-05-21T10:19:30.198282,buy,168.19,0.059,9.92321
2025-05-21T10:19:40.374929,buy,168.18,0.059,9.92262
2025-05-21T10:19:50.821762,buy,168.19,0.059,9.92321
2025-05-21T10:20:00.402970,buy,168.19,0.059,9.92321
2025-05-21T10:20:11.222850,sell,168.17,0.708,119.06435999999998
2025-05-21T10:20:21.378252,buy,168.18,0.059,9.92262
2025-05-21T10:20:31.270832,buy,168.2,0.059,9.923799999999998
2025-05-21T10:20:42.123804,sell,168.19,0.118,19.84642
2025-05-21T10:21:08.564450,buy,168.19,0.059,9.92321
2025-05-21T10:21:18.438931,buy,168.19,0.059,9.92321
2025-05-21T10:21:28.561165,buy,168.19,0.059,9.92321
2025-05-21T10:21:39.424454,buy,168.12,0.059,9.91908
2025-05-21T10:21:50.007320,buy,168.11,0.059,9.91849
2025-05-21T10:21:59.949560,buy,168.07,0.059,9.916129999999999
2025-05-21T10:22:10.618161,buy,168.07,0.059,9.916129999999999
2025-05-21T10:22:20.748396,buy,168.05,0.059,9.91495
2025-05-21T10:22:31.591239,buy,168.09,0.059,9.91731
2025-05-21T10:22:42.071542,buy,168.05,0.059,9.91495
2025-05-21T10:22:52.428337,buy,168.07,0.059,9.916129999999999
2025-05-21T10:23:02.584194,buy,168.08,0.059,9.91672
2025-05-21T10:23:12.930787,sell,167.76,0.708,118.77407999999998
2025-05-21T10:23:23.611174,buy,167.77,0.059,9.89843
2025-05-21T10:23:34.071013,buy,167.79,0.059,9.89961
2025-05-21T10:23:44.059157,buy,167.79,0.059,9.89961
2025-05-21T10:23:54.944783,buy,167.8,0.059,9.9002
2025-05-21T10:24:04.555992,buy,167.8,0.059,9.9002
2025-05-21T10:24:15.324628,buy,167.78,0.059,9.89902
2025-05-21T10:24:25.045531,buy,167.78,0.059,9.89902
2025-05-21T10:24:35.393247,buy,167.78,0.059,9.89902
2025-05-21T10:24:45.580812,buy,167.76,0.059,9.897839999999999
2025-05-21T10:24:55.625754,buy,167.76,0.059,9.897839999999999
2025-05-21T10:25:06.352785,buy,167.77,0.059,9.89843
2025-05-21T10:25:15.946374,buy,167.77,0.059,9.89843
2025-05-21T10:25:26.779056,buy,167.77,0.059,9.89843
2025-05-21T10:25:37.754936,buy,167.79,0.059,9.89961
2025-05-21T10:25:48.200728,buy,167.78,0.059,9.89902
2025-05-21T10:25:57.850810,buy,167.78,0.059,9.89902
2025-05-21T10:26:07.533143,sell,167.77,0.944,158.37488
2025-05-21T10:28:37.294105,buy,167.87,0.059,9.90433
2025-05-21T10:28:48.163058,sell,167.91,0.059,9.90669
2025-05-21T10:34:03.824798,buy,168.39,0.059,9.935009999999998
2025-05-21T10:34:05.879603,sell,168.3,0.059,9.9297
2025-05-21T10:34:16.729780,buy,168.39,0.059,9.935009999999998
2025-05-21T10:34:18.670497,sell,168.3,0.059,9.9297
2025-05-21T10:34:28.706386,buy,168.43,0.059,9.93737
2025-05-21T10:34:31.271348,sell,168.29,0.059,9.92911
2025-05-21T10:34:40.871397,buy,168.43,0.059,9.93737
2025-05-21T10:34:42.970401,sell,168.29,0.059,9.92911
2025-05-21T10:34:53.589242,buy,168.53,0.059,9.94327
2025-05-21T10:34:55.316350,sell,168.5,0.059,9.9415
2025-05-21T10:35:05.261928,buy,168.53,0.059,9.94327
2025-05-21T10:35:07.826940,sell,168.5,0.059,9.9415
2025-05-21T10:36:07.612670,buy,168.45,0.059,9.93855
2025-05-21T10:36:17.974703,buy,168.45,0.059,9.93855
2025-05-21T10:36:29.234152,buy,168.38,0.059,9.93442
2025-05-21T10:36:39.752288,buy,168.34,0.059,9.93206
2025-05-21T10:36:50.361191,buy,168.31,0.059,9.93029
2025-05-21T10:37:00.771228,buy,168.29,0.059,9.92911
2025-05-21T10:37:11.422188,buy,168.37,0.059,9.93383
2025-05-21T10:37:22.072752,buy,168.39,0.059,9.935009999999998
2025-05-21T10:37:32.846324,buy,168.41,0.059,9.93619
2025-05-21T10:37:43.025985,buy,168.36,0.059,9.93324
2025-05-21T10:37:53.314209,buy,168.36,0.059,9.93324
2025-05-21T10:38:03.499471,buy,168.37,0.059,9.93383
2025-05-21T10:38:13.962999,sell,168.35,0.708,119.19179999999999
2025-05-21T10:41:07.067036,buy,168.44,0.059,9.937959999999999
2025-05-21T10:41:16.709847,buy,168.39,0.059,9.935009999999998
2025-05-21T10:41:27.118792,buy,168.39,0.059,9.935009999999998
2025-05-21T10:41:37.258999,buy,168.34,0.059,9.93206
2025-05-21T10:41:46.813206,buy,168.33,0.059,9.931470000000001
2025-05-21T10:41:56.641499,buy,168.31,0.059,9.93029
2025-05-21T10:42:06.329087,buy,168.25,0.059,9.92675
2025-05-21T10:42:15.763847,buy,168.25,0.059,9.92675
2025-05-21T10:42:26.818884,buy,168.25,0.059,9.92675
2025-05-21T10:42:37.063085,buy,168.27,0.059,9.92793
2025-05-21T10:42:46.532767,buy,168.32,0.059,9.930879999999998
2025-05-21T10:42:57.438410,buy,168.32,0.059,9.930879999999998
2025-05-21T10:43:08.088631,sell,168.31,0.708,119.16347999999999
2025-05-21T10:46:42.528616,buy,168.43,0.059,9.93737
2025-05-21T10:47:00.945937,buy,168.44,0.059,9.937959999999999
2025-05-21T10:47:11.009187,buy,168.39,0.059,9.935009999999998
2025-05-21T10:47:21.270391,buy,168.33,0.059,9.931470000000001
2025-05-21T10:47:31.638346,buy,168.31,0.059,9.93029
2025-05-21T10:47:41.910007,buy,168.34,0.059,9.93206
2025-05-21T10:47:52.281064,buy,168.34,0.059,9.93206
2025-05-21T10:48:02.339044,buy,168.34,0.059,9.93206
2025-05-21T10:48:12.442509,buy,168.34,0.059,9.93206
2025-05-21T10:48:22.458972,buy,168.34,0.059,9.93206
2025-05-21T10:48:32.327385,buy,168.34,0.059,9.93206
2025-05-21T10:48:42.013041,buy,168.33,0.059,9.931470000000001
2025-05-21T10:48:52.662825,buy,168.31,0.059,9.93029
2025-05-21T10:49:03.618314,buy,168.29,0.059,9.92911
2025-05-21T10:49:14.168837,buy,168.29,0.059,9.92911
2025-05-21T10:49:24.088854,buy,168.29,0.059,9.92911
2025-05-21T10:49:34.856101,buy,168.21,0.059,9.92439
2025-05-21T10:49:45.302396,buy,168.21,0.059,9.92439
2025-05-21T10:49:55.606348,buy,168.21,0.059,9.92439
2025-05-21T10:50:05.169099,buy,168.21,0.059,9.92439
2025-05-21T10:50:15.924564,buy,168.21,0.059,9.92439
2025-05-21T10:50:26.366194,buy,168.23,0.059,9.925569999999999
2025-05-21T10:50:36.915667,buy,168.19,0.059,9.92321
2025-05-21T10:50:47.408679,buy,168.19,0.059,9.92321
2025-05-21T10:50:57.620928,buy,168.2,0.059,9.923799999999998
2025-05-21T10:51:07.537200,buy,168.29,0.059,9.92911
2025-05-21T10:51:18.556708,sell,168.25,1.534,258.0955
2025-05-21T10:57:05.200959,buy,168.36,0.059,9.93324
2025-05-21T10:57:14.848095,sell,168.35,0.059,9.932649999999999
2025-05-21T10:57:17.109406,buy,168.36,0.059,9.93324
2025-05-21T10:57:26.934721,sell,168.31,0.059,9.93029
2025-05-21T10:57:29.604818,buy,168.13,0.059,9.91967
2025-05-21T10:57:40.228318,sell,168.12,0.059,9.91908
2025-05-21T10:57:41.469437,buy,168.13,0.059,9.91967
2025-05-21T10:57:52.423540,sell,168.12,0.059,9.91908
2025-05-21T10:57:54.667095,buy,168.13,0.059,9.91967
2025-05-21T10:58:05.126071,sell,168.12,0.059,9.91908
2025-05-21T10:58:06.783790,buy,168.16,0.059,9.921439999999999
2025-05-21T10:58:16.772862,buy,168.16,0.059,9.921439999999999
2025-05-21T10:58:27.341425,buy,168.16,0.059,9.921439999999999
2025-05-21T10:58:38.097447,buy,168.16,0.059,9.921439999999999
2025-05-21T10:58:49.255682,buy,168.2,0.059,9.923799999999998
2025-05-21T10:58:59.960390,buy,168.16,0.059,9.921439999999999
2025-05-21T10:59:09.738564,sell,168.15,0.354,59.5251
2025-05-21T10:59:44.964353,buy,168.04,0.059,9.914359999999999
2025-05-21T10:59:55.816464,buy,168.1,0.059,9.9179
2025-05-21T11:00:05.903938,buy,168.14,0.059,9.920259999999999
2025-05-21T11:00:15.862497,buy,168.15,0.059,9.92085
2025-05-21T11:00:25.471796,buy,168.15,0.059,9.92085
2025-05-21T11:00:36.152180,buy,168.2,0.059,9.923799999999998
2025-05-21T11:00:46.372286,sell,168.13,0.354,59.51801999999999
2025-05-21T11:00:56.947937,buy,168.16,0.059,9.921439999999999
2025-05-21T11:01:08.627697,sell,168.15,0.059,9.92085
2025-05-21T11:02:16.006234,buy,168.15,0.059,9.92085
2025-05-21T11:02:26.142318,buy,168.15,0.059,9.92085
2025-05-21T11:02:36.925266,buy,168.15,0.059,9.92085
2025-05-21T11:02:47.795797,buy,168.15,0.059,9.92085
2025-05-21T11:02:58.252086,buy,168.13,0.059,9.91967
2025-05-21T11:03:08.425890,buy,168.13,0.059,9.91967
2025-05-21T11:03:18.177883,buy,168.12,0.059,9.91908
2025-05-21T11:03:28.816861,buy,168.12,0.059,9.91908
2025-05-21T11:03:39.155472,buy,168.13,0.059,9.91967
2025-05-21T11:03:49.900436,buy,168.13,0.059,9.91967
2025-05-21T11:03:59.420261,buy,168.13,0.059,9.91967
2025-05-21T11:04:08.963100,buy,168.02,0.059,9.91318
2025-05-21T11:04:19.297253,buy,168.09,0.059,9.91731
2025-05-21T11:04:29.233680,buy,168.09,0.059,9.91731
2025-05-21T11:04:39.560185,buy,168.09,0.059,9.91731
2025-05-21T11:04:50.284707,sell,168.08,0.885,148.75080000000003
2025-05-21T11:09:04.796092,buy,168.64,0.059,9.94976
2025-05-21T11:09:06.411876,sell,168.63,0.059,9.949169999999999
2025-05-21T11:09:16.471744,buy,168.62,0.059,9.94858
2025-05-21T11:09:18.681717,sell,168.61,0.059,9.94799
2025-05-21T11:09:29.572572,buy,168.59,0.059,9.94681
2025-05-21T11:09:31.932341,sell,168.58,0.059,9.94622
2025-05-21T11:09:42.578490,buy,168.59,0.059,9.94681
2025-05-21T11:09:44.764258,sell,168.58,0.059,9.94622
2025-05-21T11:09:54.477655,buy,168.58,0.059,9.94622
2025-05-21T11:09:56.809453,sell,168.55,0.059,9.94445
2025-05-21T11:10:30.438822,buy,168.71,0.059,9.95389
2025-05-21T11:10:40.879207,sell,168.65,0.059,9.95035
2025-05-21T11:13:10.305432,buy,168.88,0.059,9.96392
2025-05-21T11:13:21.018818,buy,168.87,0.059,9.96333
2025-05-21T11:13:31.765008,sell,168.85,0.118,19.9243
2025-05-21T11:13:41.601686,buy,168.91,0.059,9.965689999999999
2025-05-21T11:13:52.654944,sell,168.9,0.059,9.9651
2025-05-21T11:14:02.610190,buy,168.88,0.059,9.96392
2025-05-21T11:14:21.129753,buy,168.84,0.059,9.96156
2025-05-21T11:14:31.464117,buy,168.84,0.059,9.96156
2025-05-21T11:14:42.012346,buy,168.85,0.059,9.96215
2025-05-21T11:14:52.767269,buy,168.85,0.059,9.96215
2025-05-21T11:15:03.108479,buy,168.87,0.059,9.96333
2025-05-21T11:15:44.275695,buy,168.82,0.059,9.960379999999999
2025-05-21T11:15:54.652623,buy,168.82,0.059,9.960379999999999
2025-05-21T11:16:04.575453,buy,168.87,0.059,9.96333
2025-05-21T11:16:14.692046,sell,168.8,0.531,89.63280000000002
2025-05-21T11:16:24.637184,buy,168.81,0.059,9.95979
2025-05-21T11:16:34.750848,sell,168.79,0.059,9.958609999999998
2025-05-21T11:16:45.198248,buy,168.87,0.059,9.96333
2025-05-21T11:16:56.053958,sell,168.9,0.059,9.9651
2025-05-21T11:22:56.715612,buy,169.39,0.059,9.99401
2025-05-21T11:23:07.571078,sell,169.35,0.059,9.99165
2025-05-21T11:23:17.704960,buy,169.39,0.059,9.99401
2025-05-21T11:23:28.355852,sell,169.4,0.059,9.9946
2025-05-21T11:24:51.281719,buy,169.39,0.059,9.99401
2025-05-21T11:25:09.429354,buy,169.2,0.059,9.9828
2025-05-21T11:25:19.153469,buy,169.2,0.059,9.9828
2025-05-21T11:25:28.770852,buy,169.21,0.059,9.98339
2025-05-21T11:25:38.510221,buy,169.21,0.059,9.98339
2025-05-21T11:25:49.159855,buy,169.19,0.059,9.982209999999998
2025-05-21T11:25:59.021657,buy,169.19,0.059,9.982209999999998
2025-05-21T11:26:09.534723,buy,169.18,0.059,9.98162
2025-05-21T11:26:19.779942,buy,169.18,0.059,9.98162
2025-05-21T11:26:30.011176,buy,169.18,0.059,9.98162
2025-05-21T11:26:39.382210,buy,169.25,0.059,9.98575
2025-05-21T11:26:49.460056,buy,169.25,0.059,9.98575
2025-05-21T11:26:59.770969,buy,169.21,0.059,9.98339
2025-05-21T11:27:09.825701,sell,169.19,0.767,129.76873
2025-05-21T11:30:08.751976,buy,169.32,0.059,9.98988
2025-05-21T11:30:18.667447,sell,169.38,0.059,9.993419999999999
2025-05-21T11:30:53.432871,buy,169.33,0.059,9.99047
2025-05-21T11:31:03.328960,buy,169.33,0.059,9.99047
2025-05-21T11:31:14.398361,sell,169.31,0.118,19.97858
2025-05-21T11:31:57.080127,buy,169.3,0.059,9.9887
2025-05-21T11:32:07.745267,buy,169.3,0.059,9.9887
2025-05-21T11:32:18.380572,buy,169.26,0.059,9.986339999999998
2025-05-21T11:32:28.387067,buy,169.26,0.059,9.986339999999998
2025-05-21T11:32:38.662101,buy,169.24,0.059,9.98516
2025-05-21T11:32:49.117868,buy,169.27,0.059,9.98693
2025-05-21T11:32:59.858525,buy,169.27,0.059,9.98693
2025-05-21T11:33:10.137271,buy,169.27,0.059,9.98693
2025-05-21T11:33:19.848053,buy,169.27,0.059,9.98693
2025-05-21T11:33:29.861946,buy,169.29,0.059,9.988109999999999
2025-05-21T11:33:39.492146,buy,169.29,0.059,9.988109999999999
2025-05-21T11:33:49.936480,buy,169.27,0.059,9.98693
2025-05-21T11:33:59.890846,buy,169.24,0.059,9.98516
2025-05-21T11:34:10.001455,buy,169.24,0.059,9.98516
2025-05-21T11:34:20.068463,buy,169.21,0.059,9.98339
2025-05-21T11:34:30.587584,buy,169.21,0.059,9.98339
2025-05-21T11:34:40.543725,buy,169.2,0.059,9.9828
2025-05-21T11:34:51.071125,buy,169.2,0.059,9.9828
2025-05-21T11:35:01.614136,buy,169.22,0.059,9.983979999999999
2025-05-21T11:35:11.567449,buy,169.21,0.059,9.98339
2025-05-21T11:35:21.994681,buy,169.2,0.059,9.9828
2025-05-21T11:35:32.561318,buy,169.2,0.059,9.9828
2025-05-21T11:35:42.551477,buy,169.2,0.059,9.9828
2025-05-21T11:35:52.357070,buy,169.22,0.059,9.983979999999999
2025-05-21T11:36:02.956887,buy,169.23,0.059,9.98457
2025-05-21T11:36:12.888951,sell,169.17,1.475,249.52575
2025-05-21T11:36:23.365891,buy,169.18,0.059,9.98162
2025-05-21T11:36:33.370047,buy,169.18,0.059,9.98162
2025-05-21T11:36:43.962961,buy,169.18,0.059,9.98162
2025-05-21T11:36:54.608091,buy,169.06,0.059,9.97454
2025-05-21T11:37:04.344239,buy,169.05,0.059,9.97395
2025-05-21T11:37:13.924331,buy,169.05,0.059,9.97395
2025-05-21T11:37:24.233252,buy,169.04,0.059,9.97336
2025-05-21T11:37:34.395286,buy,169.07,0.059,9.975129999999998
2025-05-21T11:37:44.742520,buy,169.07,0.059,9.975129999999998
2025-05-21T11:37:55.391489,buy,169.08,0.059,9.97572
2025-05-21T11:38:05.630396,sell,169.07,0.59,99.75129999999999
2025-05-21T11:40:10.570187,buy,169.14,0.059,9.979259999999998
2025-05-21T11:40:44.599406,sell,169.16,0.059,9.98044
2025-05-21T11:44:51.484599,buy,169.62,0.058,9.83796
2025-05-21T11:44:54.110430,sell,169.61,0.058,9.837380000000001
2025-05-21T11:45:12.288061,buy,169.52,0.058,9.832160000000002
2025-05-21T11:45:22.367286,buy,169.52,0.058,9.832160000000002
2025-05-21T11:45:32.425987,buy,169.52,0.058,9.832160000000002
2025-05-21T11:45:42.500792,buy,169.52,0.058,9.832160000000002
2025-05-21T11:45:53.300120,buy,169.53,0.058,9.832740000000001
2025-05-21T11:46:03.344660,buy,169.48,0.059,9.999319999999999
2025-05-21T11:46:13.304162,buy,169.48,0.059,9.999319999999999
2025-05-21T11:46:23.729988,buy,169.29,0.059,9.988109999999999
2025-05-21T11:46:34.095644,buy,169.32,0.059,9.98988
2025-05-21T11:46:44.911992,buy,169.28,0.059,9.98752
2025-05-21T11:46:55.011676,buy,169.36,0.059,9.99224
2025-05-21T11:47:04.804286,buy,169.36,0.059,9.99224
2025-05-21T11:47:15.611011,buy,169.22,0.059,9.983979999999999
2025-05-21T11:47:25.761864,buy,169.3,0.059,9.9887
2025-05-21T11:47:35.278952,buy,169.3,0.059,9.9887
2025-05-21T11:47:45.801331,buy,169.28,0.059,9.98752
2025-05-21T11:47:56.653210,buy,169.21,0.059,9.98339
2025-05-21T11:48:06.067747,buy,169.21,0.059,9.98339
2025-05-21T11:48:15.950977,buy,169.17,0.059,9.981029999999999
2025-05-21T11:48:26.216205,buy,169.16,0.059,9.98044
2025-05-21T11:48:36.671304,buy,169.16,0.059,9.98044
2025-05-21T11:48:46.684622,buy,169.16,0.059,9.98044
2025-05-21T11:48:56.914280,buy,169.16,0.059,9.98044
2025-05-21T11:49:07.420095,sell,169.09313609467455,1.352,228.61392
2025-05-21T11:51:04.274004,buy,169.27,0.059,9.98693
2025-05-21T11:51:13.883678,buy,169.26,0.059,9.986339999999998
2025-05-21T11:51:24.423243,buy,169.24,0.059,9.98516
2025-05-21T11:51:34.461279,buy,169.24,0.059,9.98516
2025-05-21T11:51:44.504047,buy,169.27,0.059,9.98693
2025-05-21T11:51:54.883980,buy,169.27,0.059,9.98693
2025-05-21T11:52:04.144802,buy,169.29,0.059,9.988109999999999
2025-05-21T11:52:15.008938,sell,169.32,0.413,69.92916
2025-05-21T11:54:11.385733,buy,169.27,0.059,9.98693
2025-05-21T11:54:21.612827,buy,169.33,0.059,9.99047
2025-05-21T11:54:32.323199,buy,169.33,0.059,9.99047
2025-05-21T11:54:42.149951,buy,169.35,0.059,9.99165
2025-05-21T11:54:52.006427,buy,169.34,0.059,9.99106
2025-05-21T11:55:02.229299,buy,169.34,0.059,9.99106
2025-05-21T11:55:12.773049,sell,169.32,0.354,59.93928
2025-05-21T11:56:12.474540,buy,169.27,0.059,9.98693
2025-05-21T11:56:22.807720,buy,169.29,0.059,9.988109999999999
2025-05-21T11:56:33.081668,buy,169.28,0.059,9.98752
2025-05-21T11:56:43.297170,buy,169.28,0.059,9.98752
2025-05-21T11:56:54.246882,buy,169.31,0.059,9.98929
2025-05-21T11:57:04.446554,buy,169.31,0.059,9.98929
2025-05-21T11:57:15.075145,buy,169.31,0.059,9.98929
2025-05-21T11:57:25.387270,buy,169.31,0.059,9.98929
2025-05-21T11:57:36.033257,buy,169.33,0.059,9.99047
2025-05-21T11:57:45.031974,buy,169.33,0.059,9.99047
2025-05-21T11:57:55.795252,buy,169.38,0.059,9.993419999999999
2025-05-21T11:58:05.878735,sell,169.39,0.649,109.93410999999999
2025-05-21T12:00:01.914208,buy,169.37,0.059,9.99283
2025-05-21T12:00:12.297154,buy,169.36,0.059,9.99224
2025-05-21T12:00:22.431595,buy,169.36,0.059,9.99224
2025-05-21T12:00:32.162853,buy,169.36,0.059,9.99224
2025-05-21T12:00:42.609258,buy,169.37,0.059,9.99283
2025-05-21T12:00:53.564654,buy,169.29,0.059,9.988109999999999
2025-05-21T12:01:04.215989,buy,169.25,0.059,9.98575
2025-05-21T12:01:14.513755,buy,169.21,0.059,9.98339
2025-05-21T12:01:25.106338,buy,169.21,0.059,9.98339
2025-05-21T12:01:35.183307,buy,169.2,0.059,9.9828
2025-05-21T12:01:44.868658,buy,169.21,0.059,9.98339
2025-05-21T12:01:55.618529,buy,169.21,0.059,9.98339
2025-05-21T12:02:05.443012,buy,169.22,0.059,9.983979999999999
2025-05-21T12:02:15.320939,buy,169.21,0.059,9.98339
2025-05-21T12:02:25.235023,buy,169.21,0.059,9.98339
2025-05-21T12:02:35.554038,buy,169.18,0.059,9.98162
2025-05-21T12:02:45.488528,buy,169.18,0.059,9.98162
2025-05-21T12:02:55.557571,buy,169.16,0.059,9.98044
2025-05-21T12:03:05.764537,buy,169.15,0.059,9.979849999999999
2025-05-21T12:03:16.133589,buy,169.1,0.059,9.976899999999999
2025-05-21T12:03:26.369206,buy,169.09,0.059,9.97631
2025-05-21T12:03:36.563286,buy,169.09,0.059,9.97631
2025-05-21T12:03:46.067699,buy,169.14,0.059,9.979259999999998
2025-05-21T12:03:56.288286,buy,169.15,0.059,9.979849999999999
2025-05-21T12:04:06.281374,buy,169.15,0.059,9.979849999999999
2025-05-21T12:04:16.258135,buy,169.17,0.059,9.981029999999999
2025-05-21T12:04:27.274329,sell,169.11,1.534,259.41474000000005
2025-05-21T12:04:29.061329,buy,169.12,0.059,9.97808
2025-05-21T12:04:39.458572,sell,169.11,0.059,9.97749
2025-05-21T12:04:40.701731,buy,169.13,0.059,9.97867
2025-05-21T12:04:51.444634,sell,169.11,0.059,9.97749
2025-05-21T12:04:53.809329,buy,169.13,0.059,9.97867
2025-05-21T12:05:03.317565,buy,169.08,0.059,9.97572
2025-05-21T12:05:12.602275,buy,169.07,0.059,9.975129999999998
2025-05-21T12:05:22.493999,buy,169.13,0.059,9.97867
2025-05-21T12:05:31.628761,buy,169.13,0.059,9.97867
2025-05-21T12:05:42.234085,buy,169.17,0.059,9.981029999999999
2025-05-21T12:05:52.354630,buy,169.08,0.059,9.97572
2025-05-21T12:06:01.826507,buy,169.06,0.059,9.97454
2025-05-21T12:06:12.327333,buy,168.94,0.059,9.967459999999999
2025-05-21T12:06:22.659384,buy,168.95,0.059,9.968049999999998
2025-05-21T12:06:33.520146,buy,168.93,0.059,9.96687
2025-05-21T12:06:43.037904,buy,168.94,0.059,9.967459999999999
2025-05-21T12:06:53.491040,buy,168.93,0.059,9.96687
2025-05-21T12:07:03.936742,buy,168.92,0.059,9.96628
2025-05-21T12:07:14.026733,buy,168.92,0.059,9.96628
2025-05-21T12:07:24.722229,buy,168.9,0.059,9.9651
2025-05-21T12:07:34.967296,buy,168.9,0.059,9.9651
2025-05-21T12:07:44.270173,buy,168.93,0.059,9.96687
2025-05-21T12:07:54.627346,buy,168.93,0.059,9.96687
2025-05-21T12:08:04.861577,buy,168.91,0.059,9.965689999999999
2025-05-21T12:08:38.654753,buy,168.89,0.059,9.964509999999999
2025-05-21T12:08:48.277217,buy,168.89,0.059,9.964509999999999
2025-05-21T12:08:58.636074,buy,168.9,0.059,9.9651
2025-05-21T12:09:08.706782,buy,168.89,0.059,9.964509999999999
2025-05-21T12:09:19.300895,buy,168.85,0.059,9.96215
2025-05-21T12:09:29.476880,buy,168.85,0.059,9.96215
2025-05-21T12:09:40.167512,buy,168.83,0.059,9.96097
2025-05-21T12:09:50.456577,buy,168.83,0.059,9.96097
2025-05-21T12:10:00.577072,buy,168.78,0.059,9.95802
2025-05-21T12:10:11.144567,buy,168.77,0.059,9.95743
2025-05-21T12:10:21.352457,buy,168.79,0.059,9.958609999999998
2025-05-21T12:10:31.465539,buy,168.79,0.059,9.958609999999998
2025-05-21T12:10:41.597314,buy,168.84,0.059,9.96156
2025-05-21T12:10:51.719217,buy,168.84,0.059,9.96156
2025-05-21T12:11:09.794000,sell,168.94,2.006,338.89363999999995
2025-05-21T12:12:56.664719,buy,168.89,0.059,9.964509999999999
2025-05-21T12:13:06.759402,sell,168.92,0.059,9.96628
2025-05-21T12:15:17.924241,buy,169.06,0.059,9.97454
2025-05-21T12:15:28.313110,buy,169.06,0.059,9.97454
2025-05-21T12:15:38.495933,buy,169.07,0.059,9.975129999999998
2025-05-21T12:15:49.354928,sell,169.04,0.177,29.92008
2025-05-21T12:15:59.490990,buy,169.16,0.059,9.98044
2025-05-21T12:16:10.443916,sell,169.14,0.059,9.979259999999998
2025-05-21T12:20:10.385192,buy,169.9,0.058,9.8542
2025-05-21T12:20:12.461231,sell,169.79,0.058,9.84782
2025-05-21T12:20:22.646698,buy,169.8,0.058,9.848400000000002
2025-05-21T12:20:24.706413,sell,169.79,0.058,9.84782
2025-05-21T12:20:34.425031,buy,169.83,0.058,9.850140000000001
2025-05-21T12:20:35.833731,sell,169.8,0.058,9.848400000000002
2025-05-21T12:20:45.904826,buy,169.83,0.058,9.850140000000001
2025-05-21T12:20:48.077052,sell,169.8,0.058,9.848400000000002
2025-05-21T12:20:59.104247,buy,169.83,0.058,9.850140000000001
2025-05-21T12:21:02.385474,sell,169.82,0.058,9.84956
2025-05-21T12:22:36.698891,buy,169.85,0.058,9.8513
2025-05-21T12:22:47.154843,sell,169.76,0.058,9.84608
2025-05-21T12:22:57.510181,buy,169.67,0.058,9.84086
2025-05-21T12:23:08.303535,buy,169.67,0.058,9.84086
2025-05-21T12:23:19.395314,buy,169.65,0.058,9.8397
2025-05-21T12:23:29.586477,buy,169.65,0.058,9.8397
2025-05-21T12:23:40.283854,buy,169.68,0.058,9.84144
2025-05-21T12:23:50.632996,buy,169.68,0.058,9.84144
2025-05-21T12:24:01.072072,buy,169.71,0.058,9.84318
2025-05-21T12:24:11.074822,sell,169.7,0.406,68.8982
2025-05-21T12:29:06.374998,buy,170.15,0.058,9.8687
2025-05-21T12:29:17.048530,buy,170.18,0.058,9.87044
2025-05-21T12:29:27.494519,buy,170.15,0.058,9.8687
2025-05-21T12:29:37.915464,buy,170.17,0.058,9.86986
